Country_Region,Province_State,Country_id,Country,Region_id,Region
Slovakia,Slovakia,SVK,Slovakia,SVK,Slovakia
Slovenia,Gorenjska,SVN,Slovenia,SVN,Slovenia
Slovenia,Goriska,SVN,Slovenia,SVN,Slovenia
Slovenia,Jugovzhodna Slovenija,SVN,Slovenia,SVN,Slovenia
Slovenia,Koroska,SVN,Slovenia,SVN,Slovenia
Slovenia,Obalno-kraska,SVN,Slovenia,SVN,Slovenia
Slovenia,Osrednjeslovenska,SVN,Slovenia,SVN,Slovenia
Slovenia,Podravska,SVN,Slovenia,SVN,Slovenia
Slovenia,Pomurska,SVN,Slovenia,SVN,Slovenia
Slovenia,Posavska,SVN,Slovenia,SVN,Slovenia
Slovenia,Primorsko-notranjska,SVN,Slovenia,SVN,Slovenia
Slovenia,Savinjska,SVN,Slovenia,SVN,Slovenia
Slovenia,Slovenia,SVN,Slovenia,SVN,Slovenia
Slovenia,Unknown,SVN,Slovenia,SVN,Slovenia
Slovenia,Zasavska,SVN,Slovenia,SVN,Slovenia
Solomon Islands,Solomon Islands,SLB,Solomon Islands,SLB,Solomon Islands
Somalia,Somalia,SOX,Somalia,SOX,Somalia
South Africa,South Africa,ZAX,South Africa,ZAX,South Africa
South Korea,South Korea,KOR,South Korea,KOR,South Korea
South Sudan,South Sudan,SDS,South Sudan,SDS,South Sudan
Spain,Andalusia,ESX,Spain,ES-AN,Andalusia
Spain,Aragon,ESX,Spain,ES-AR,Aragon
Spain,Asturias,ESX,Spain,ES-AS,Asturias
Spain,Baleares,ESX,Spain,ES-PM,Balearic Islands
Spain,C. Valenciana,ESX,Spain,ES-VC,C. Valenciana
Spain,Canarias,ESX,Spain,ES-CN,Canary Islands
Spain,Cantabria,ESX,Spain,ES-CB,Cantabria
Spain,Castilla - La Mancha,ESX,Spain,ES-CM,Castilla - La Mancha
Spain,Castilla y Leon,ESX,Spain,ES-CL,Castilla y Leon
Spain,Catalonia,ESX,Spain,ES-CT,Catalonia
Spain,Ceuta,ESX,Spain,SEC,Ceuta
Spain,Extremadura,ESX,Spain,ES-EX,Extremadura
Spain,Galicia,ESX,Spain,ES-GA,Galicia
Spain,La Rioja,ESX,Spain,ES-LO,La Rioja
Spain,Madrid,ESX,Spain,ES-MD,Madrid
Spain,Melilla,ESX,Spain,SEM,Melilla
Spain,Murcia,ESX,Spain,ES-MU,Murcia
Spain,Navarra,ESX,Spain,ES-NA,Navarra
Spain,Pais Vasco,ESX,Spain,ES-PV,Pais Vasco
Spain,Spain,ESX,Spain,ESX,Spain
Sri Lanka,Sri Lanka,LKA,Sri Lanka,LKA,Sri Lanka
St. Martin,St. Martin,MAF,St. Martin,MAF,St. Martin
Sudan,Sudan,SDN,Sudan,SDN,Sudan
Suriname,Suriname,SUR,Suriname,SUR,Suriname
Sweden,Blekinge,SWE,Sweden,SE-K,Blekinge
Sweden,Dalarna,SWE,Sweden,SE-W,Dalarna
Sweden,Gavleborg,SWE,Sweden,SE-X,Gavleborg
Sweden,Gotland,SWE,Sweden,SE-I,Gotland
Sweden,Halland,SWE,Sweden,SE-N,Halland
Sweden,Jamtland Harjedalen,SWE,Sweden,SE-Z,Jamtland Harjedalen
Sweden,Jonkoping,SWE,Sweden,SE-F,Jonkoping
Sweden,Kalmar,SWE,Sweden,SE-H,Kalmar
Sweden,Kronoberg,SWE,Sweden,SE-G,Kronoberg
Sweden,Norrbotten,SWE,Sweden,SE-BD,Norrbotten
Sweden,Orebro,SWE,Sweden,SE-T,Orebro
Sweden,Ostergotland,SWE,Sweden,SE-E,Ostergotland
Sweden,Skane,SWE,Sweden,SE-M,Skane
Sweden,Sormland,SWE,Sweden,SE-D,Sormland
Sweden,Stockholm,SWE,Sweden,SE-AB,Stockholm
Sweden,Sweden,SWE,Sweden,SWE,Sweden
Sweden,Uppsala,SWE,Sweden,SE-C,Uppsala
Sweden,Varmland,SWE,Sweden,SE-S,Varmland
Sweden,Vasterbotten,SWE,Sweden,SE-AC,Vasterbotten
Sweden,Vasternorrland,SWE,Sweden,SE-Y,Vasternorrland
Sweden,Vastmanland,SWE,Sweden,SE-U,Vastmanland
Sweden,Vastra Gotaland,SWE,Sweden,SE-O,Vastra Gotaland
Switzerland,Aargau,CHE,Switzerland,CHE,Switzerland
Switzerland,Appenzell Ausserrhoden,CHE,Switzerland,CHE,Switzerland
Switzerland,Appenzell Innerrhoden,CHE,Switzerland,CHE,Switzerland
Switzerland,Basel-Landschaft,CHE,Switzerland,CHE,Switzerland
Switzerland,Basel-Stadt,CHE,Switzerland,CHE,Switzerland
Switzerland,Berne,CHE,Switzerland,CHE,Switzerland
Switzerland,Fribourg,CHE,Switzerland,CHE,Switzerland
Switzerland,Geneva,CHE,Switzerland,CHE,Switzerland
Switzerland,Glarus,CHE,Switzerland,CHE,Switzerland
Switzerland,Grisons,CHE,Switzerland,CHE,Switzerland
Switzerland,Jura,CHE,Switzerland,CHE,Switzerland
Switzerland,Lucerne,CHE,Switzerland,CHE,Switzerland
Switzerland,Neuchatel,CHE,Switzerland,CHE,Switzerland
Switzerland,Nidwalden,CHE,Switzerland,CHE,Switzerland
Switzerland,Obwalden,CHE,Switzerland,CHE,Switzerland
Switzerland,Schaffhausen,CHE,Switzerland,CHE,Switzerland
Switzerland,Schwyz,CHE,Switzerland,CHE,Switzerland
Switzerland,Solothurn,CHE,Switzerland,CHE,Switzerland
Switzerland,St. Gallen,CHE,Switzerland,CHE,Switzerland
Switzerland,Switzerland,CHE,Switzerland,CHE,Switzerland
Switzerland,Thurgau,CHE,Switzerland,CHE,Switzerland
Switzerland,Ticino,CHE,Switzerland,CHE,Switzerland
Switzerland,Unknown,CHE,Switzerland,CHE,Switzerland
Switzerland,Uri,CHE,Switzerland,CHE,Switzerland
Switzerland,Valais,CHE,Switzerland,CHE,Switzerland
Switzerland,Vaud,CHE,Switzerland,CHE,Switzerland
Switzerland,Zug,CHE,Switzerland,CHE,Switzerland
Switzerland,Zurich,CHE,Switzerland,CHE,Switzerland
Syria,Syria,SYX,Syria,SYX,Syria
Taipei and environs,Taiwan,TWN,Taiwan,TWN,Taiwan
Taiwan,Taiwan,TWN,Taiwan,TWN,Taiwan
Taiwan*,Taiwan*,TWN,Taiwan,TWN,Taiwan
Tajikistan,Tajikistan,TJK,Tajikistan,TJK,Tajikistan
Tanzania,Tanzania,TZA,Tanzania,TZA,Tanzania
Thailand,Thailand,THA,Thailand,THA,Thailand
The Bahamas,The Bahamas,BHS,Bahamas,BHS,Bahamas
The Gambia,The Gambia,GMB,Gambia,GMB,Gambia
Timor-Leste,Timor-Leste,TLX,East Timor,TLX,East Timor
Togo,Togo,TGO,Togo,TGO,Togo
Trinidad and Tobago,Trinidad and Tobago,TTO,Trinidad and Tobago,TTO,Trinidad and Tobago
Tunisia,Tunisia,TUN,Tunisia,TUN,Tunisia
Turkey,Turkey,TUR,Turkey,TUR,Turkey
Uganda,Uganda,UGA,Uganda,UGA,Uganda
UK,UK,GBR,United Kingdom,GBR,United Kingdom
Ukraine,Cherkasy Oblast,UKR,Ukraine,UA-71,Cherkasy Oblast
Ukraine,Chernihiv Oblast,UKR,Ukraine,UA-74,Chernihiv Oblast
Ukraine,Chernivtsi Oblast,UKR,Ukraine,UA-77,Chernivtsi Oblast
Ukraine,Crimea Republic*,UKR,Ukraine,UA-43,Crimea Republic
Ukraine,Dnipropetrovsk Oblast,UKR,Ukraine,UA-12,Dnipropetrovsk Oblast
Ukraine,Donetsk Oblast,UKR,Ukraine,UA-14,Donetsk Oblast
Ukraine,Ivano-Frankivsk Oblast,UKR,Ukraine,UA-26,Ivano-Frankivsk Oblast
Ukraine,Kharkiv Oblast,UKR,Ukraine,UA-63,Kharkiv Oblast
Ukraine,Kherson Oblast,UKR,Ukraine,UA-65,Kherson Oblast
Ukraine,Khmelnytskyi Oblast,UKR,Ukraine,UA-68,Khmelnytskyi Oblast
Ukraine,Kiev,UKR,Ukraine,UA-30,Kiev
Ukraine,Kiev Oblast,UKR,Ukraine,UA-32,Kiev Oblast
Ukraine,Kirovohrad Oblast,UKR,Ukraine,UA-35,Kirovohrad Oblast
Ukraine,Luhansk Oblast,UKR,Ukraine,UA-09,Luhansk Oblast
Ukraine,Lviv Oblast,UKR,Ukraine,UA-46,Lviv Oblast
Ukraine,Mykolaiv Oblast,UKR,Ukraine,UA-48,Mykolaiv Oblast
Ukraine,Odessa Oblast,UKR,Ukraine,UA-51,Odessa Oblast
Ukraine,Poltava Oblast,UKR,Ukraine,UA-53,Poltava Oblast
Ukraine,Rivne Oblast,UKR,Ukraine,UA-56,Rivne Oblast
Ukraine,Sevastopol*,UKR,Ukraine,UA-40,Sevastopol
Ukraine,Sumy Oblast,UKR,Ukraine,UA-59,Sumy Oblast
Ukraine,Ternopil Oblast,UKR,Ukraine,UA-61,Ternopil Oblast
Ukraine,Ukraine,UKR,Ukraine,UKR,Ukraine
Ukraine,Unassigned,UKR,Ukraine,UKR,Ukraine
Ukraine,Vinnytsia Oblast,UKR,Ukraine,UA-05,Vinnytsia Oblast
Ukraine,Volyn Oblast,UKR,Ukraine,UA-07,Volyn Oblast
Ukraine,Zakarpattia Oblast,UKR,Ukraine,UA-21,Zakarpattia Oblast
Ukraine,Zaporizhia Oblast,UKR,Ukraine,UA-23,Zaporizhia Oblast
Ukraine,Zhytomyr Oblast,UKR,Ukraine,UA-18,Zhytomyr Oblast
United Arab Emirates,United Arab Emirates,ARE,United Arab Emirates,ARE,United Arab Emirates
United Kingdom,Anguilla,AIA,Anguilla,AIA,Anguilla
United Kingdom,Bermuda,BMU,Bermuda,BMU,Bermuda
United Kingdom,British Virgin Islands,VGB,British Virgin Islands,VGB,British Virgin Islands
United Kingdom,Cayman Islands,CYM,Cayman Islands,CYM,Cayman Islands
United Kingdom,Channel Islands,JEY,Channel Islands,JEY,Channel Islands
United Kingdom,England,GBR,United Kingdom,ENG,England
United Kingdom,Falkland Islands (Islas Malvinas),FLK,Falkland Islands,FLK,Falkland Islands
United Kingdom,Falkland Islands (Malvinas),FLK,Falkland Islands,FLK,Falkland Islands
United Kingdom,Gibraltar,GIB,Gibraltar,GIB,Gibraltar
United Kingdom,Isle of Man,IMN,Isle of Man,IMN,Isle of Man
United Kingdom,Montserrat,MSR,Montserrat,MSR,Montserrat
United Kingdom,Northern Ireland,GBR,United Kingdom,NIR,Northern Ireland
United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",SHS,"Saint Helena, Ascension and Tristan da Cunha",SHS,"Saint Helena, Ascension and Tristan da Cunha"
United Kingdom,Scotland,GBR,United Kingdom,SCT,Scotland
United Kingdom,Turks and Caicos Islands,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands
United Kingdom,UK,GBR,United Kingdom,GBR,United Kingdom
United Kingdom,United Kingdom,GBR,United Kingdom,GBR,United Kingdom
United Kingdom,Wales,GBR,United Kingdom,WLS,Wales
Uruguay,Uruguay,URY,Uruguay,URY,Uruguay
US," Norfolk County, MA",USB,United States,US-MA,Massachusetts
US,Alabama,USB,United States,US-AL,Alabama
US,"Alameda County, CA",USB,United States,US-CA,California
US,Alaska,USB,United States,US-AK,Alaska
US,American Samoa,ASM,American Samoa,ASM,American Samoa
US,Arizona,USB,United States,US-AZ,Arizona
US,Arkansas,USB,United States,US-AR,Arkansas
US,"Ashland, NE",USB,United States,US-NE,Nebraska
US,"Bennington County, VT",USB,United States,US-VT,Vermont
US,"Bergen County, NJ",USB,United States,US-NJ,New Jersey
US,"Berkeley, CA",USB,United States,US-CA,California
US,"Berkshire County, MA",USB,United States,US-MA,Massachusetts
US,"Boston, MA",USB,United States,US-MA,Massachusetts
US,"Broward County, FL",USB,United States,US-FL,Florida
US,California,USB,United States,US-CA,California
US,"Carver County, MN",USB,United States,US-MN,Minnesota
US,"Charleston County, SC",USB,United States,US-SC,South Carolina
US,"Charlotte County, FL",USB,United States,US-FL,Florida
US,"Chatham County, NC",USB,United States,US-NC,North Carolina
US,"Cherokee County, GA",USB,United States,US-GA,Georgia
US,Chicago,USB,United States,US-IL,Illinois
US,"Chicago, IL",USB,United States,US-IL,Illinois
US,"Clark County, NV",USB,United States,US-NV,Nevada
US,"Clark County, WA",USB,United States,US-WA,Washington
US,"Cobb County, GA",USB,United States,US-GA,Georgia
US,"Collin County, TX",USB,United States,US-TX,Texas
US,Colorado,USB,United States,US-CO,Colorado
US,Connecticut,USB,United States,US-CT,Connecticut
US,"Contra Costa County, CA",USB,United States,US-CA,California
US,"Cook County, IL",USB,United States,US-IL,Illinois
US,"Davidson County, TN",USB,United States,US-TN,Tennessee
US,"Davis County, UT",USB,United States,US-UT,Utah
US,Delaware,USB,United States,US-DE,Delaware
US,"Delaware County, PA",USB,United States,US-PA,Pennsylvania
US,"Denver County, CO",USB,United States,US-CO,Colorado
US,District of Columbia,USB,United States,US-DC,District of Columbia
US,"Douglas County, CO",USB,United States,US-CO,Colorado
US,"Douglas County, NE",USB,United States,US-NE,Nebraska
US,"Douglas County, OR",USB,United States,US-OR,Oregon
US,"El Paso County, CO",USB,United States,US-CO,Colorado
US,"Fairfax County, VA",USB,United States,US-VA,Virginia
US,"Fairfield County, CT",USB,United States,US-CT,Connecticut
US,"Fayette County, KY",USB,United States,US-KY,Kentucky
US,Florida,USB,United States,US-FL,Florida
US,"Floyd County, GA",USB,United States,US-GA,Georgia
US,"Fort Bend County, TX",USB,United States,US-TX,Texas
US,"Fresno County, CA",USB,United States,US-CA,California
US,"Fulton County, GA",USB,United States,US-GA,"Georgia, US"
US,Georgia,USB,United States,US-GA,"Georgia, US"
US,"Grafton County, NH",USB,United States,US-NH,New Hampshire
US,"Grant County, WA",USB,United States,US-WA,Washington
US,Guam,GUM,Guam,GUM,Guam
US,"Harford County, MD",USB,United States,US-MD,Maryland
US,"Harris County, TX",USB,United States,US-TX,Texas
US,"Harrison County, KY",USB,United States,US-KY,Kentucky
US,Hawaii,USB,United States,US-HI,Hawaii
US,"Hendricks County, IN",USB,United States,US-IN,Indiana
US,"Hillsborough, FL",USB,United States,US-FL,Florida
US,"Honolulu County, HI",USB,United States,US-HI,Hawaii
US,"Hudson County, NJ",USB,United States,US-NJ,New Jersey
US,"Humboldt County, CA",USB,United States,US-CA,California
US,Idaho,USB,United States,US-ID,Idaho
US,Illinois,USB,United States,US-IL,Illinois
US,Indiana,USB,United States,US-IN,Indiana
US,Iowa,USB,United States,US-IA,Iowa
US,"Jackson County, OR ",USB,United States,US-OR,Oregon
US,"Jefferson County, KY",USB,United States,US-KY,Kentucky
US,"Jefferson County, WA",USB,United States,US-WA,Washington
US,"Jefferson Parish, LA",USB,United States,US-LA,Louisiana
US,"Johnson County, IA",USB,United States,US-IA,Iowa
US,"Johnson County, KS",USB,United States,US-KS,Kansas
US,Kansas,USB,United States,US-KS,Kansas
US,Kentucky,USB,United States,US-KY,Kentucky
US,"Kershaw County, SC",USB,United States,US-SC,South Carolina
US,"King County, WA",USB,United States,US-WA,Washington
US,"Kittitas County, WA",USB,United States,US-WA,Washington
US,"Klamath County, OR",USB,United States,US-OR,Oregon
US,"Lackland, TX",USB,United States,US-TX,Texas
US,"Lackland, TX (From Diamond Princess)",USB,United States,US-TX,Texas
US,"Lee County, FL",USB,United States,US-FL,Florida
US,"Los Angeles, CA",USB,United States,US-CA,California
US,Louisiana,USB,United States,US-LA,Louisiana
US,"Madera County, CA",USB,United States,US-CA,California
US,"Madison, WI",USB,United States,US-WI,Wisconsin
US,Maine,USB,United States,US-ME,Maine
US,"Manatee County, FL",USB,United States,US-FL,Florida
US,"Maricopa County, AZ",USB,United States,US-AZ,Arizona
US,"Marion County, IN",USB,United States,US-IN,Indiana
US,"Marion County, OR",USB,United States,US-OR,Oregon
US,Maryland,USB,United States,US-MD,Maryland
US,Massachusetts,USB,United States,US-MA,Massachusetts
US,Michigan,USB,United States,US-MI,Michigan
US,"Middlesex County, MA",USB,United States,US-MA,Massachusetts
US,Minnesota,USB,United States,US-MN,Minnesota
US,Mississippi,USB,United States,US-MS,Mississippi
US,Missouri,USB,United States,US-MO,Missouri
US,Montana,USB,United States,US-MT,Montana
US,"Montgomery County, MD",USB,United States,US-MD,Maryland
US,"Montgomery County, PA",USB,United States,US-PA,Pennsylvania
US,"Montgomery County, TX",USB,United States,US-TX,Texas
US,"Nassau County, NY",USB,United States,US-NY,New York
US,Nebraska,USB,United States,US-NE,Nebraska
US,Nevada,USB,United States,US-NV,Nevada
US,New Hampshire,USB,United States,US-NH,New Hampshire
US,New Jersey,USB,United States,US-NJ,New Jersey
US,New Mexico,USB,United States,US-NM,New Mexico
US,New York,USB,United States,US-NY,New York
US,"New York City, NY",USB,United States,US-NY,New York
US,"New York County, NY",USB,United States,US-NY,New York
US,"Norfolk County, MA",USB,United States,US-MA,Massachusetts
US,North Carolina,USB,United States,US-NC,North Carolina
US,North Dakota,USB,United States,US-ND,North Dakota
US,Northern Mariana Islands,MNP,Northern Mariana Islands,MNP,Northern Mariana Islands
US,"Norwell County, MA",USB,United States,US-MA,Massachusetts
US,Ohio,USB,United States,US-OH,Ohio
US,"Okaloosa County, FL",USB,United States,US-FL,Florida
US,Oklahoma,USB,United States,US-OK,Oklahoma
US,"Omaha, NE (From Diamond Princess)",USB,United States,US-NE,Nebraska
US,"Orange County, CA",USB,United States,US-CA,California
US,"Orange, CA",USB,United States,US-CA,California
US,Oregon,USB,United States,US-OR,Oregon
US,Pennsylvania,USB,United States,US-PA,Pennsylvania
US,"Pierce County, WA",USB,United States,US-WA,Washington
US,"Pinal County, AZ",USB,United States,US-AZ,Arizona
US,"Placer County, CA",USB,United States,US-CA,California
US,"Plymouth County, MA",USB,United States,US-MA,Massachusetts
US,"Polk County, GA",USB,United States,US-GA,Georgia
US,"Portland, OR",USB,United States,US-OR,Oregon
US,"Providence County, RI",USB,United States,US-RI,Rhode Island
US,"Providence, RI",USB,United States,US-RI,Rhode Island
US,Puerto Rico,PRI,Puerto Rico,PRI,Puerto Rico
US,"Queens County, NY",USB,United States,US-NY,New York
US,"Ramsey County, MN",USB,United States,US-MN,Minnesota
US,Rhode Island,USB,United States,US-RI,Rhode Island
US,"Riverside County, CA",USB,United States,US-CA,California
US,"Rockingham County, NH",USB,United States,US-NH,New Hampshire
US,"Rockland County, NY",USB,United States,US-NY,New York
US,"Sacramento County, CA",USB,United States,US-CA,California
US,"San Antonio, TX",USB,United States,US-TX,Texas
US,"San Benito, CA",USB,United States,US-CA,California
US,"San Diego County, CA",USB,United States,US-CA,California
US,"San Francisco County, CA",USB,United States,US-CA,California
US,"San Mateo, CA",USB,United States,US-CA,California
US,"Santa Clara County, CA",USB,United States,US-CA,California
US,"Santa Clara, CA",USB,United States,US-CA,California
US,"Santa Cruz County, CA",USB,United States,US-CA,California
US,"Santa Rosa County, FL",USB,United States,US-FL,Florida
US,"Sarasota, FL",USB,United States,US-FL,Florida
US,"Saratoga County, NY",USB,United States,US-NY,New York
US,"Seattle, WA",USB,United States,US-WA,Washington
US,"Shasta County, CA",USB,United States,US-CA,California
US,"Shelby County, TN",USB,United States,US-TN,Tennessee
US,"Snohomish County, WA",USB,United States,US-WA,Washington
US,"Sonoma County, CA",USB,United States,US-CA,California
US,South Carolina,USB,United States,US-SC,South Carolina
US,South Dakota,USB,United States,US-SD,South Dakota
US,"Spartanburg County, SC",USB,United States,US-SC,South Carolina
US,"Spokane County, WA",USB,United States,US-WA,Washington
US,"St. Louis County, MO",USB,United States,US-MO,Missouri
US,"Suffolk County, MA",USB,United States,US-MA,Massachusetts
US,"Suffolk County, NY",USB,United States,US-NY,New York
US,"Summit County, CO",USB,United States,US-CO,Colorado
US,"Tempe, AZ",USB,United States,US-AZ,Arizona
US,Tennessee,USB,United States,US-TN,Tennessee
US,Texas,USB,United States,US-TX,Texas
US,"Travis, CA",USB,United States,US-CA,California
US,"Travis, CA (From Diamond Princess)",USB,United States,US-CA,California
US,"Tulsa County, OK",USB,United States,US-OK,Oklahoma
US,"Ulster County, NY",USB,United States,US-NY,New York
US,"Umatilla, OR",USB,United States,US-OR,Oregon
US,"Unassigned Location, VT",USB,United States,US-VT,Vermont
US,"Unassigned Location, WA",USB,United States,US-WA,Washington
US,United States Virgin Islands,VIR,US Virgin Islands,VIR,US Virgin Islands
US,"Unknown Location, MA",USB,United States,US-MA,Massachusetts
US,US,USB,United States,USB,United States
US,Utah,USB,United States,US-UT,Utah
US,Vermont,USB,United States,US-VT,Vermont
US,Virgin Islands,VIR,US Virgin Islands,VIR,US Virgin Islands
US,"Virgin Islands, U.S.",VIR,US Virgin Islands,VIR,US Virgin Islands
US,Virginia,USB,United States,US-VA,Virginia
US,"Volusia County, FL",USB,United States,US-FL,Florida
US,"Wake County, NC",USB,United States,US-NC,North Carolina
US,Washington,USB,United States,US-WA,Washington
US,"Washington County, OR",USB,United States,US-OR,Oregon
US,"Washington, D.C.",USB,United States,US-DC,District of Columbia
US,"Washoe County, NV",USB,United States,US-NV,Nevada
US,"Wayne County, PA",USB,United States,US-PA,Pennsylvania
US,West Virginia,USB,United States,US-WV,West Virginia
US,"Westchester County, NY",USB,United States,US-NY,New York
US,"Williamson County, TN",USB,United States,US-TN,Tennessee
US,Wisconsin,USB,United States,US-WI,Wisconsin
US,Wyoming,USB,United States,US-WY,Wyoming
US,"Yolo County, CA",USB,United States,US-CA,California
Uzbekistan,Uzbekistan,UZB,Uzbekistan,UZB,Uzbekistan
Vanuatu,Vanuatu,VUT,Vanuatu,VUT,Vanuatu
Vatican City,Vatican City,VAT,Vatican,VAT,Vatican
Venezuela,Venezuela,VEN,Venezuela,VEN,Venezuela
Viet Nam,Viet Nam,VNM,Vietnam,VNM,Vietnam
Vietnam,Vietnam,VNM,Vietnam,VNM,Vietnam
West Bank and Gaza,West Bank and Gaza,ISR,Israel,ISR,Israel
Yemen,Yemen,YEM,Yemen,YEM,Yemen
Zambia,Zambia,ZMB,Zambia,ZMB,Zambia
Zimbabwe,Zimbabwe,ZWE,Zimbabwe,ZWE,Zimbabwe